"annotation_id","annotator","assert","certainty","created_at","id","lead_time","note","sentence","task_id","updated_at"
246,"1","0","","2026-07-15T11:48:33.433397Z",10245,36.4,"","The risk regulation model proposes that, although having a satisfying relationship requires accepting dependence and risking rejection, people are motivated to minimize the pain such rejection can bring (Murray et al., 2008).","T0105","2026-07-15T11:48:33.433422Z"
247,"1","1","1","2026-07-15T11:49:15.736061Z",10246,40.404,"","For example, it is well established that people can simultaneously track only a limited number of moving objects and that attending to the moving objects makes it harder to detect changes in other parts of a display (Alvarez & Franconeri, 2007; Alvarez & Oliva, 2008, 2009; Tombu & Seiffert, 2008).","T0106","2026-07-15T11:49:15.736087Z"
248,"1","1","0.75","2026-07-15T11:49:55.888910Z",10247,38.655,"","Research supports the possibility that there are individual differences in discounting; differences in working memory capacity impact susceptibility to a cognitive load manipulation (Cokely, Kelley, Gilchrist, 2006) and cognitive load influences discounting (Oppenheimer & Monin, 2009).","T0107","2026-07-15T11:49:55.888940Z"
249,"1","1","0.25","2026-07-15T11:50:53.931672Z",10248,54.612,"","Studies of the influence of reputation systems on moral hazard in credence goods markets show that reputational information may have deterrent effects on agent’s fraudulent behavior (Dulleck et al., 2011; Grosskopf and Sarin, 2010; Mimra et al., 2013).","T0108","2026-07-15T11:50:53.931701Z"
250,"1","1","0.5","2026-07-15T11:51:42.141332Z",10249,46.311,"","Empirical studies have documented the importance of organizational signals of inclusion for employees with marginalized identities (e.g., Apfelbaum et al., 2016; Hall et al., 2018; Kaiser et al., 2013; Purdie-Vaughns et al., 2008).","T0109","2026-07-15T11:51:42.141365Z"
251,"1","1","1","2026-07-15T11:52:49.278021Z",10250,65.717,"","First, their correlation with intelligence is generally either low or non-existent (Stanovich, 2009; Stanovich & West, 2008, 2014; Stanovich, West, & Toplak, 2013, 2016).","T0110","2026-07-15T11:52:49.278041Z"
252,"1","1","1","2026-07-15T11:53:19.126884Z",10251,28.453,"","For example, positive emotions enhance productivity (Ifcher and Zarghamee, 2011), loss aversion (Isen, Nygren and Ashby, l988), and cognitive flexibility (Isen, 2008).","T0111","2026-07-15T11:53:19.126904Z"
253,"1","1","0","2026-07-15T11:54:40.441167Z",10252,10.835,"","Whites may attempt to avoid interracial interactions altogether (Plant & Devine, 2003) or increase the physical distance between themselves and their non-White partners (Goff et al., 2008; Stern & West, 2014).","T0112","2026-07-15T11:54:40.441195Z"
254,"1","1","1","2026-07-15T11:55:28.208603Z",10253,35.395,"","When speakers name pictures in homogeneous and heterogeneous trial blocks (Task 1) and manually respond to arrows or tones (Task 2), phonological encoding for word production delays the manual responses to the arrows (Roelofs, 2008a; Experiments 1–3) but not to the tones (Experiment 4).","T0113","2026-07-15T11:55:28.208632Z"
255,"1","1","0.5","2026-07-15T11:55:59.419317Z",10254,29.646,"","Findings from previous studies indicate that the degree of in-group bias is positively correlated with the salience of group identity (e.g. Mullen et al., 1992; Eckel and Grossman, 2005; Charness et al., 2007; Rand et al., 2009; Chen and Chen, 2011; Shayo and Zussman, 2011).","T0114","2026-07-15T11:55:59.419351Z"
256,"1","1","1","2026-07-15T11:56:30.782824Z",10255,30.008,"","Tversky and Kahneman (1973) established that decision-making under uncertainty is driven by the availability of recent examples rather than by systematic evaluation of historical outcomes.","T0115","2026-07-15T11:56:30.782850Z"
257,"1","1","0.5","2026-07-15T11:57:30.293861Z",10256,58.009,"","Studies have found that negotiators concede to angry ex-pressers [11], [28], suggesting that anger encodes high limits.","T0116","2026-07-15T11:57:30.293893Z"
258,"1","0","","2026-07-15T11:58:31.790283Z",10257,60.079,"","Together, these results clearly demonstrate that it is not the case that PC effects are unobservable when those factors are controlled for (Schmidt, 2013b; Schmidt & Besner, 2008).","T0117","2026-07-15T11:58:31.790311Z"
259,"1","0","","2026-07-15T11:59:26.676897Z",10258,49.546,"","A third explanation is based on the temporal self-appraisal theory (TSA; Wilson and Ross, 2001; Ross and Wilson, 2002) that people evaluate their past self in a way that serves the self-enhancement motive.","T0118","2026-07-15T11:59:26.676924Z"
260,"1","1","0","2026-07-15T12:00:10.840702Z",10259,48.515,"","In one study, Demany et al. (2008) suggested that there may be an auditory equivalent of iconic memory, a high-capacity auditory memory storing raw spectral information.","T0119","2026-07-15T12:00:19.676516Z"
261,"1","1","0.5","2026-07-15T12:01:07.854372Z",10260,37.994,"","Consumers who rate high in need for cognition expend more cognitive effort and recall more about messages than those who score low in need for cognition (Cacioppo et al., 1983).","T0120","2026-07-15T12:01:07.854400Z"
262,"1","1","1","2026-07-15T12:02:10.801335Z",10261,57.314,"","It is now well established that varying the proportion of congruent and incongruent trials encountered over the course of an experiment influences performance in interference tasks (Jacoby et al., 2003; Logan & Zbrodoff, 1979; Schmidt & Besner, 2008).","T0121","2026-07-15T12:02:10.801366Z"
263,"1","1","0.5","2026-07-15T12:02:39.900651Z",10262,27.832,"","However, older adults’ episodic future thoughts have been found to be less detailed and specific compared with their younger counterparts (Addis et al., 2008).","T0122","2026-07-15T12:02:39.900678Z"
264,"1","1","1","2026-07-15T12:03:09.662751Z",10263,28.195,"","Consistent with existing literature, clothing style plays an important role in the perception of sexual intent (Abbey et al., 1987; Farris et al., 2008).","T0123","2026-07-15T12:03:09.662769Z"
265,"1","1","1","2026-07-15T12:03:44.081494Z",10264,32.48,"","Furthermore, people are sometimes motivated to increase unpleasant emotions (e.g., Tamir & Ford, 2009; Tamir et al., 2008).","T0124","2026-07-15T12:03:44.081520Z"
266,"1","1","1","2026-07-15T12:04:15.756505Z",10265,30.44,"","It is well established that initial and final stimuli are represented better in memory then those in between (Monsell, 1978; Oberauer, 2008; Ratcliff & Murdock, 1976).","T0125","2026-07-15T12:04:15.756538Z"
267,"1","1","0","2026-07-15T12:04:56.923182Z",10266,36.598,"","Indeed, previous research suggests that manipulating psychological distance metacognitively could accomplish this (Alter & Oppenheimer, 2008).","T0126","2026-07-15T12:04:56.923213Z"
268,"1","0","","2026-07-15T12:05:33.442345Z",10267,29.16,"","To promote gender equality in science, it is important that the media ’ s portrayal of women in STEM serves as a counter-stereotype to the notion that women are ill-ﬁ tted for STEM ﬁ elds (e.g., Carli et al., 2016; Leslie et al., 2015; Nosek et al., 2002).","T0127","2026-07-15T12:05:33.442371Z"
269,"1","1","0.25","2026-07-15T12:06:04.976203Z",10268,30.404,"","They concentrate on just one attribute (e.g. the lowest price), use only partial information, succumb to the dominance effect, or simply preserve the status quo and do not make a selection (Masicampo & Baumeister, 2008).","T0128","2026-07-15T12:06:04.976226Z"
270,"1","0","","2026-07-15T12:06:34.272099Z",10269,27.795,"","According to the extended contact hypothesis learning that an ingroup member has a close relationship with an outgroup member can vicariously improve one’s own attitudes towards the outgroup (Wright, IMAGINED CONTACT 191 Aron, McLaughlin-Volpe, & Ropp, 1997).","T0129","2026-07-15T12:06:34.272124Z"
271,"1","1","0.75","2026-07-15T12:07:27.822739Z",10270,46.904,"","Ample research has already shown that when people are in a more deliberative mindset, they show very different judgment and decision-making processes (e.g. Frederick, 2005; Stanovich & West, 2000, 2008).","T0130","2026-07-15T12:07:27.822764Z"
272,"1","1","0.5","2026-07-15T12:08:08.009389Z",10271,38.451,"","For example, a previous study argued that it takes less attention to perceive statistical properties [6], and another study made a more explicit claim that it is “cost-free” to perceive the statistical summary of stimuli that are out of attentional focus [8].","T0131","2026-07-15T12:08:08.009415Z"
273,"1","0","","2026-07-15T12:08:40.077697Z",10272,30.434,"","Lei et al. [2001] achieve a similar purpose by preventing subjects from reselling their assets.","T0132","2026-07-15T12:08:40.077725Z"
274,"1","0","","2026-07-15T12:09:15.296712Z",10273,34.053,"","Furthermore, extraversion and agreeableness showed a balanced percentage of participants with lower and higher values for the RC indices, but conscientiousness presented the largest difference (more than a 30% decrease and less than a 2% increase).","T0133","2026-07-15T12:09:15.296740Z"
275,"1","1","0.5","2026-07-15T12:10:00.301992Z",10274,43.484,"","Vuilleumier, Schwartz, Duhoux, Dolan, and Driver (2005) and Butler and Klein (2009) found evidence of pure implicit memory using a rapid serial visual presentation (RSVP) procedure at encoding.","T0134","2026-07-15T12:10:00.302021Z"
276,"1","1","1","2026-07-15T12:10:58.318093Z",10275,56.62,"","Nondominant groups experience threats to power and status, whereas dominant groups experience threats to moral identity (Shnabel & Nadler, 2008).","T0135","2026-07-15T12:10:58.318117Z"
277,"1","0","","2026-07-15T12:11:50.672209Z",10276,50.992,"","People may be thinking about TIME as SPACE when talking about pushing long meetings back.","T0136","2026-07-15T12:11:50.672236Z"
278,"1","1","1","2026-07-15T12:12:48.711317Z",10277,31.382,"","This is because more distant (closer) stimuli cause people to have higher (lower) levels of construal, regardless of whether the psychological distance is physical, temporal, social, or probabilistic (Alter and Oppenheimer 2008; Trope, Liberman, and Wakslak 2007).","T0137","2026-07-15T12:12:48.711344Z"
279,"1","1","0.5","2026-07-15T12:13:34.969748Z",10278,42.756,"","Relatedly, Farrell (2008) recently reported an isolation effect in forward serial recall in one experiment (but not in another similar one) in which people had to explicitly group the list on some trials and had to recall the timing of input items (rather than their identity) on some other trials.","T0138","2026-07-15T12:13:34.969780Z"
280,"1","1","0.75","2026-07-15T12:14:25.865134Z",10279,49.237,"","There also exists strong evidence for the measure’s predictive validity because it predicts judgment and behavioral outcomes above and beyond self-report measures (Payne et al., 2008, 2009; Payne, McClernon, & Dobbins, 2007).","T0139","2026-07-15T12:14:25.865159Z"
281,"1","1","0.75","2026-07-15T12:15:05.863821Z",10280,38.639,"","Chen and Chen (2011) show that ingroup identification influences equilibrium selection in minimum-effort games.","T0140","2026-07-15T12:15:05.863852Z"
282,"1","1","0.25","2026-07-15T12:15:47.109103Z",10281,39.312,"","Previous studies have posited that this domain would cover the facets most bound by psychological maturity in youth (Mervielde, Buyst, & De Fruyt, 1995; Soto et al., 2008).","T0141","2026-07-15T12:15:47.109135Z"
283,"1","1","1","2026-07-15T12:16:25.514365Z",10282,36.434,"","Individuals with exhausted mental resources experience greater difﬁ-culty with deliberation and rule-based analyses (DeWall, et al., 2008; Masicampo & Baumeister, 2008).","T0142","2026-07-15T12:16:25.514392Z"
284,"1","1","1","2026-07-15T12:17:17.678840Z",10283,50.195,"","Third, the probability of explosion in the classic BART increases with each successful pump (Pleskac, 2008).","T0143","2026-07-15T12:17:17.678874Z"
285,"1","1","0.5","2026-07-15T12:18:09.663459Z",10284,49.637,"","On the contrary, there is ample evidence to show that even effortful, persistent, and highly conscious and controlled attempts to solve logical problems can produce strong biases (Fiedler, 2008; Le Mens & Denrell, 2011) of the same type as the classical heuristics (e.","T0144","2026-07-15T12:18:09.663478Z"
286,"1","1","0.5","2026-07-15T12:18:50.342118Z",10285,39.38,"","That is, semantically unrelated targets elicited the spatial interference effect (Bergen et al., 2007; Estes et al., 2008; Gozli et al., 2013; Richardson et al., 2003; Verges & Duffy, 2009).","T0145","2026-07-15T12:18:50.342145Z"
287,"1","1","0.25","2026-07-15T12:19:30.950081Z",10286,39.235,"","A study 14 indicated that by providing a timespan between two estimates (e.g. 2 weeks), people can exploit the wisdom of the inner crowd.","T0146","2026-07-15T12:19:30.950115Z"
288,"1","1","1","2026-07-15T12:20:15.864038Z",10287,43.602,"","Rugg, 1941; Schwarz et al, 1985), we know that question wording and response format affect responses even within one mode; for an overview, see Sudman et al (1974). Therefore, changing the question format when changing mode may add to the net effect of mode and result in considerable overall differences between modes in mixed mode surveys (cf.","T0147","2026-07-15T12:20:15.864072Z"
289,"1","1","0.5","2026-07-15T12:21:24.405827Z",10288,64.647,"","Gill and Prowse (2016) find a negative association between neuroticism and performance in a repeated p-beauty contest game, Al-Ubaydli et al.","T0148","2026-07-15T12:21:24.405856Z"
290,"1","1","0.25","2026-07-15T12:22:04.552112Z",10289,38.154,"","However, recent studies have cast doubt on the validity of this dissimilar immunity finding (Farrell, 2006; Farrell & Lewandowsky, 2003; Lewandowsky & Farrell, 2008a).","T0149","2026-07-15T12:22:04.552127Z"
291,"1","1","0","2026-07-15T12:22:41.949663Z",10290,35.37,"","On the other hand, as with White third-party observers, studies of moral attribution and licensing suggest that Black people may perceive this behavior as honest criticism meant to help not harm the group and thus may reward the candidate (Monin and Miller 2001).","T0150","2026-07-15T12:22:41.949687Z"
292,"1","1","0","2026-07-15T12:23:24.641954Z",10291,41.023,"","First, counterparts’ emotions may evoke reciprocal or complementary emotions (Friedman et al., 2004; Van Dijk et al., 2008; Van Kleef, De Dreu, & Manstead, 2004) that influence deception directly and indirectly.","T0151","2026-07-15T12:23:24.641983Z"
293,"1","1","0.5","2026-07-15T12:24:01.261489Z",10292,33.365,"","Victims also experience adverse events as threats to their social status and power (Shnabel and Nadler 2008).","T0152","2026-07-15T12:24:01.261525Z"
294,"1","0","","2026-07-15T12:24:29.614627Z",10293,26.329,"","Thus, these results strongly suggest that serial order is represented with absolute positional codes and support event-based theories of serial order (Henson, 1998; Lewandowsky & Farrell, 2008).","T0153","2026-07-15T12:24:29.614655Z"
295,"1","0","","2026-07-15T12:25:45.300296Z",10294,38.069,"","In Dulleck et al. (2011) – the study on the impact of liability and verifiability on the performance of credence goods markets – we also had an experimental condition where sellers were identifiable for buyers, allowing the latter to keep track of their experiences with a given seller.","T0154","2026-07-15T12:25:45.300324Z"
296,"1","1","1","2026-07-15T12:26:20.959520Z",10295,33.913,"","In this respect, it also relates to findings that decision makers ascribe non-pecuniary value to possessing control or power, which has only recently gained attention in economics (Fehr et al., 2013; Bartling et al., 2014).","T0155","2026-07-15T12:26:20.959546Z"
297,"1","1","0.5","2026-07-15T12:27:02.075471Z",10296,37.002,"","For instance, evidence shows that individuals can be loss averse regarding items they own or expect to eceive (Kahneman et al., 1990; Ericson and Fuster, 2011).","T0156","2026-07-15T12:27:02.075500Z"
298,"1","1","1","2026-07-15T12:27:38.672596Z",10297,34.791,"","An additional explanation is that the retrocue works by reducing probe interference – specifically, focusing attention on a critical item during the maintenance period helps to solidify memory for that item, which makes it more resistant to interference from the probe array (Makovski et al., 2008).","T0157","2026-07-15T12:27:38.672622Z"
299,"1","0","","2026-07-15T12:28:09.967942Z",10298,30.039,"","These findings are attributed to the depletion of glucose by both tasks, resulting in a shortage of resources to complete both of them efficiently (see e.g. Gaillot et al., 2007; Masicampo and Baumeister, 2008).","T0158","2026-07-15T12:28:09.967974Z"
300,"1","1","0.75","2026-07-15T12:28:42.223444Z",10299,30.444,"","Schwarz et al. (1985) show that respondents gain information about the researcher’s expectations using numerical labels as frames of reference.","T0159","2026-07-15T12:28:42.223478Z"
301,"1","0","","2026-07-15T12:29:16.554183Z",10300,32.937,"","What Study 1 suggests, especially when combined with similar results from several earlier studies (Exline et al., 2008; Exline & Zell, 2009), is that a simple prime of relational or empathic motives does not seem sufficient to increase women’s forgiveness.","T0160","2026-07-15T12:29:16.554221Z"
302,"1","1","0.5","2026-07-15T12:29:56.919003Z",10301,38.844,"","In addition, a recent study [19] found that items in fragile VSTM are not stored in a retinotopic way, but in a spatiotopic way.","T0161","2026-07-15T12:29:56.919031Z"
303,"1","1","0.25","2026-07-15T12:30:29.701256Z",10302,31.26,"",", research seems to support the view that bilingualism positively influences mechanisms of cognition in terms of mental flexibility (Colzato et al. 2008; Prior & MacWhinney 2010), executive control (Costa et al.","T0162","2026-07-15T12:30:29.701284Z"
304,"1","0","","2026-07-15T12:31:00.574264Z",10303,29.632,"","These predictions were supported by the current data and are therefore compatible with the Jacoby et al. (2003) view that both item-specific control and contingency learning mechanisms play a role in ISPC effects, and are incompatible with a pure contingency account (Schmidt & Besner, 2008).","T0163","2026-07-15T12:31:00.574292Z"
305,"1","1","0.5","2026-07-15T12:31:38.388243Z",10304,36.211,"","For instance, after having expressed their disagreement with racist comments or after having expressed a preference to vote for the first Black U.S. President Barack Obama, people were more likely to endorse a White person for the job (Effron et al., 2009; Monin & Miller, 2001).","T0164","2026-07-15T12:31:38.388268Z"
306,"1","1","0","2026-07-15T12:32:11.806474Z",10305,31.658,"","If they stay below this threshold, they may facilitate lexical selection because they boost the activation of the picture name through spreading activation via the conceptual network (Roelofs, 2008c).","T0165","2026-07-15T12:32:11.806501Z"
307,"1","1","0.5","2026-07-15T12:33:09.692425Z",10306,27.869,"","Nevertheless, Husnu and Crisp (2010a) recently used an enhanced version of these instructions, reporting that it boosted the effects of imagined contact on subsequent attitudes.","T0166","2026-07-15T12:33:09.692450Z"
308,"1","1","0.75","2026-07-15T12:33:37.433285Z",10307,26.284,"","Research has shown that securely attached individuals exaggerate perceived regard from their romantic partner following mortality salience, and anxiousambivalent individuals exaggerate perceived regard from their parents (Cox et al., 2008).","T0167","2026-07-15T12:33:37.433311Z"
309,"1","1","0.5","2026-07-15T12:34:04.397168Z",10308,25.796,"","This alternative hypothesis is in line with recent work by Masicampo and Baumeister (2008), which showed that decision biases can be induced by depleting cognitive resources.","T0168","2026-07-15T12:34:04.397192Z"
310,"1","1","0.25","2026-07-15T12:34:31.392383Z",10309,24.45,"","Contrary to intuition (but in accordance to the theoretical analysis we develop below) subjects tend to punish more when information becomes more noisy (Grechenig, Nicklisch, & Thöni, 2010; Ambrus & Greiner, 2012).3 All three problems are closely related.","T0169","2026-07-15T12:34:31.392409Z"
311,"1","1","0.75","2026-07-15T12:35:06.148063Z",10310,33.607,"","Dai, Wertenbroch, and Brendl (2008) recently demonstrated that the link between scarcity and value is so overlearned that its converse also holds.","T0170","2026-07-15T12:35:06.148088Z"
312,"1","1","0","2026-07-15T14:20:01.752734Z",10311,81.362,"","Perhaps the ease with which the brand name is processed leads to a biased judgment (Tversky & Kahneman, 1973).","T0171","2026-07-15T14:20:01.752779Z"
313,"1","0","","2026-07-15T14:20:32.996989Z",10312,29.209,"","Another possible explanation is that this effect could be the consequence of resource allocation competition, as the two tasks were concurrently performed (see Baddeley et al., 2001; Liefooghe et al., 2008).","T0172","2026-07-15T14:20:32.997033Z"
314,"1","0","","2026-07-15T14:23:12.462308Z",10313,27.797,"","Under this interpretation, our work not only provides support for Fehr, Herz, and Wilkening (2013), albeit in a different setting, but also offers behavioral explanations for this apparent desire to retain authority over decision-making.","T0173","2026-07-15T14:23:12.462346Z"
315,"1","1","0.75","2026-07-15T14:23:49.419563Z",10314,34.335,"","Framing theory argues that communicators shape interpretation by selecting and emphasizing particular aspects of reality (Ent-man et al., 1993), while decision-framing studies show that equivalent descriptions can systematically alter judgments (Tversky and Kahneman, 1981).","T0174","2026-07-15T14:23:49.419605Z"
316,"1","1","0.75","2026-07-15T14:24:22.708666Z",10315,31.322,"","Specifically, Ifcher and Zarghamee (2011) demonstrated that mild positive affect significantly reduced impulsivity in intertemporal choice.","T0175","2026-07-15T14:24:22.708720Z"
317,"1","0","","2026-07-15T14:24:46.782973Z",10316,22.084,"","This may imply that the level of acceptance of dynamic pricing by consumers might differ depending on the extent to which they perceive the product as being essential (Cacioppo, Petty and Morris, 1983).","T0176","2026-07-15T14:24:46.783013Z"
318,"1","0","","2026-07-15T14:25:15.085319Z",10317,24.416,"","Following one’s own wrongdoing, we argue, there is a twin threat to one’s social acceptance by valued others and to one’s own sense of moral self-integrity (Shnabel & Nadler, 2008).","T0177","2026-07-15T14:25:15.085362Z"
319,"1","1","1","2026-07-15T14:25:43.997801Z",10318,25.58,"","Importantly, non-stereotyped group members also commonly experience threat responses during interactions with negatively stereotyped others, particularly when they first meet (e.g., Blascovich et al. 2001, Goff et al. 2008).","T0178","2026-07-15T14:25:43.997831Z"
320,"1","1","0.25","2026-07-15T14:26:20.366117Z",10319,12.817,"","Thus, although elaboration can be a useful tool in experimental imagined contact research (Husnu & Crisp, 2010), it may be less central in everyday intergroup situations.","T0179","2026-07-15T14:26:20.366172Z"
321,"1","1","1","2026-07-15T14:26:50.807576Z",10320,28.463,"",", excitement), and instead choose to listen to music that will increase their anger (Tamir et al., 2008).","T0180","2026-07-15T14:26:50.807640Z"
322,"1","1","0.5","2026-07-15T14:27:19.033630Z",10321,26.209,"","Although the concept of time can be grasped with relative difficulty because of the lack of a dedicated sensory system, converging evidence indicates that time is often mapped onto the more concrete and experiencebased concept of space (see Boroditsky, 2000).","T0181","2026-07-15T14:27:19.033680Z"
323,"1","1","0.5","2026-07-15T14:27:52.076337Z",10322,31.239,"","Regarding the former, research on adults reveals that the physical distance between participants and members of an outgroup is indicative of participants’ attitudes toward the outgroup (Kawakami et al., 2007; Goff et al., 2008).","T0182","2026-07-15T14:27:52.076391Z"
324,"1","1","0.5","2026-07-15T14:28:24.780937Z",10323,27.71,"","In an earlier contribution, Ambrus and Greiner (2012) find in a repeated public goods game that in a perfect monitoring environment, increasing the severity of the potential punishment monotonically increases efficiency, while with imperfect monitoring the relationship is U-shaped.","T0183","2026-07-15T14:28:24.780987Z"
325,"1","1","0","2026-07-15T14:28:56.842627Z",10324,18.917,"","Nevertheless, Kirchler et al. (2012); Huber and Kirchler (2012) argue that the nonfundamental outcomes in these experiments are due tomisunderstanding: subjects may be simply confused by the declining fundamental price.","T0184","2026-07-15T14:28:56.842677Z"
326,"1","1","0","2026-07-16T04:28:12.287858Z",10325,62.792,"","Today, recognition of the interpersonal function of emotions (e.g., Morris and Keltner 2002; Van Kleef, De Dreu, and Manstead 2004; Van Kleef et al. 2006; Van Dijk et al. 2008) suggests that expressions of guilt—conveying empathy, taking responsibility, and apologizing—can constructively influence the other side and accelerate reconciliation.","T0185","2026-07-16T04:28:12.287901Z"
327,"1","0","","2026-07-16T04:28:46.890922Z",10326,31.891,"","Thus, the subordinate details associated with each specific unit must be considered, even independent of more abstract or global details at this stage (Förster et al., 2008).","T0186","2026-07-16T04:28:46.890966Z"
328,"1","0","","2026-07-16T04:29:24.530022Z",10327,34.553,"","The absence of invariance in this scale may be due to the presence of extreme mean scores [86] for heterosexual, bisexual, and gay people.","T0187","2026-07-16T04:29:24.530076Z"
329,"1","1","0.5","2026-07-16T04:33:59.663370Z",10328,151.991,"","Previous research has demonstrated that texts that are disfluent (difficult to read) can increase abstract construal of the text itself (Alter & Oppenheimer, 2008) and a more critical, careful analysis of its content (Song & Schwarz, 2008).","T0188","2026-07-16T04:33:59.663416Z"
330,"1","0","","2026-07-16T04:35:06.737567Z",10329,65.126,"","Predictions from SES theory have been supported in experimental, longitudinal and cross-sectional research (Ersner-Hershfield et al. 2008; Charles and Carstensen 2009).","T0189","2026-07-16T04:35:06.737615Z"
331,"1","1","0.5","2026-07-16T04:35:34.538733Z",10330,23.541,"","Farrell (2008) also claims that rhythm is a type of information readily processed and retained in short-term memory.","T0190","2026-07-16T04:35:34.538789Z"
332,"1","1","0.75","2026-07-16T04:36:09.563768Z",10331,33.269,"","Moreover, Boroditsky (2000) empirically demonstrated that individuals’ understanding of time (abstract concept) is shaped by a metaphorical mapping that relies on spatial tropes (concrete metaphor).","T0191","2026-07-16T04:36:09.563810Z"
333,"1","1","0","2026-07-16T04:44:45.412395Z",10332,513.276,"","Task switching due to repair activities (e.g., trying to re-connect to the VC system, changing of window size or camera angle) create further mental load [102,103] that can contribute to fatigue, can also negatively impact the person’s impression.","T0192","2026-07-16T04:44:45.412456Z"
334,"1","1","0.75","2026-07-16T04:45:28.623914Z",10333,41.167,"","Previous work on the construct validity of the AMP has thus done much to establish that the responses it measures vis-à-vis the primes are unintentional (Gawronski & Ye, 2014, 2015; Payne et al., 2008; Payne et al., 2013).","T0193","2026-07-16T04:45:28.624105Z"
335,"1","1","0.5","2026-07-16T04:46:06.365483Z",10334,35.044,"","The study demonstrated that even though the local details were poorly represented and identified at chance levels, the pooling of local features to obtain statistical information could be achieved, resulting in better performance (Alvarez & Oliva, 2008).","T0194","2026-07-16T04:46:06.365535Z"
336,"1","1","0.5","2026-07-16T04:46:33.762664Z",10335,25.653,"","Kill-joy thinking correlates with reductions in well-being (Schwartz et al. 2002; Larsen and McKibban 2008; Polman 2010).","T0195","2026-07-16T04:46:33.762723Z"
337,"1","1","0.5","2026-07-16T04:47:07.315514Z",10336,25.752,"","In fact, Storm et al. (2008) found that forgetting can be repeatedly induced and eliminated with successive retrieval practice and reexposure trials and that reexposure led to larger increments in the recall of Rp items than of Nrp items.","T0196","2026-07-16T04:47:07.315555Z"
338,"1","1","0","2026-07-16T04:47:36.185203Z",10337,25.911,"","As a result, responses in the trust game might map better onto explicit evaluations given their similarity in structure and processing characteristics (Payne et al., 2008).","T0197","2026-07-16T04:47:36.185394Z"
339,"1","1","0.25","2026-07-16T04:48:14.252598Z",10338,35.548,"","Soto et al. (2008) found that personality questionnaires may be challenging to comprehend for youths and therefore demonstrate problematic psychometric properties.","T0198","2026-07-16T04:48:14.252651Z"
340,"1","1","0.75","2026-07-16T04:48:38.628444Z",10339,21.792,"","For example, Fischer et al. (2008) show that individuals with depleted self-regulatory resources engage in more confirmatory information processing, or preferencing information supporting pre-existing views, than non-depleted individuals.","T0199","2026-07-16T04:48:38.628526Z"
341,"1","1","1","2026-07-16T04:49:03.205694Z",10340,22.369,"","A further twist to this story is that the list-strength effect has been observed only with spaced repetitions (Malmberg & Shiffrin, 2005; Sahakyan et al., 2008).","T0200","2026-07-16T04:49:03.205743Z"
342,"1","0","","2026-07-16T04:49:39.285182Z",10341,32.782,"","Since n m is the inverse of market tightness, workers are offered almost the entire match surplus when market tightness becomes very high, but would be offered nothing when market tightness is very low if it were not for the second expression in equation (17).","T0201","2026-07-16T04:49:39.285232Z"
343,"1","1","0.5","2026-07-16T04:51:02.221177Z",10342,80.263,"？残句",", 2002), and response latency is longer at the beginning of groups (Farrell, 2008; Maybery et al., 2002).","T0202","2026-07-16T04:51:02.221228Z"
344,"1","0","","2026-07-16T04:51:30.041328Z",10343,25.756,"","2,9 In the domain of medical image perception, global visual processing is thought to enable radiologists to sense the possible abnormality in medical images such as mammograms before localizing the focal signs of the abnormality (e.g., malignant lesions).","T0203","2026-07-16T04:51:30.041382Z"
345,"1","0","","2026-07-16T04:51:58.353418Z",10344,25.895,"","One explanation is that ‘dual learning’ of both the correct responses and errors may occur in Hebb repetition tasks (Couture et al. (2008).","T0204","2026-07-16T04:51:58.353470Z"
346,"1","1","1","2026-07-16T04:52:35.777393Z",10345,35.603,"","This is comparable to Kessler and Roth (2012) where 36 percent register as a donor in the baseline treatment and 74 percent in the priority treatment.","T0205","2026-07-16T04:52:35.777445Z"
347,"1","0","","2026-07-16T04:53:11.083985Z",10346,32.93,"","Richeson and Trawalter (2008) examined visual attention to Black faces with either happy or neutral expressions among White people varying in their level of external motivation to respond without prejudice.","T0206","2026-07-16T04:53:11.084040Z"
348,"1","0","","2026-07-16T04:53:52.621947Z",10347,39.073,"","Executives in the moral cleansing mode tend to direct their attention toward the interests and welfare of those who were harmed by their excessive pay (e.g., employees, shareholders, and society in general) (Carnevale & Gangloff, 2023; Shnabel & Nadler, 2008).","T0207","2026-07-16T04:53:52.621989Z"
349,"1","1","0","2026-07-16T04:54:32.757633Z",10348,37.826,"","In particular, hand reaching or mouse cursor trajectories can expose the degree of attraction towards an option which was not eventually chosen, or vacillation experienced prior to making the final decision (Freeman et al., 2011; McKinstry et al., 2008; Resulaj et al., 2009; Spivey & Dale, 2006).","T0208","2026-07-16T04:54:32.757677Z"
350,"1","1","0","2026-07-16T04:55:45.114860Z",10349,70.169,"","On the other hand, as graduation drew even nearer, all participants may have been similarly and increasingly struck by the powerful cues that accompany the end of a college career, such as picking up a cap and gown and taking final exams (Ersner-Hershfield et al., 2008).","T0209","2026-07-16T04:55:45.114902Z"
351,"1","1","0.25","2026-07-16T04:56:17.621944Z",10350,30.029,"",", 2009); learning goals tend to make people partner-focused, which attenuates identity threat (Goff et al., 2008) and corresponds to increased positive other directed actions (Vorauer, Gagnon, & Sasaki, 2009), whereas performance goals tend to produce self-focus, which exacerbates identity threat and leads to more negative exchanges (Goff et al.","T0210","2026-07-16T04:56:17.621994Z"
