"annotation_id","annotator","assert","certainty","created_at","id","lead_time","note","sentence","task_id","updated_at"
131,"1","1","0.75","2026-07-15T12:13:33.675503Z",265,8.616,"	 ""find differences in antisocial punishment in public goods games across cities""为肯定语气","Predictions from SES theory have been supported in experimental, longitudinal and cross-sectional research (Ersner-Hershfield et al. 2008; Charles and Carstensen 2009).","T0189","2026-07-15T12:13:33.675521Z"
132,"1","1","0.5","2026-07-15T12:13:40.613870Z",266,40.929,"""may lead to a sense of strength and pride but could also arouse fears of isolation""为谨慎暗示，转述发声的双重潜在后果","Farrell (2008) also claims that rhythm is a type of information readily processed and retained in short-term memory.","T0190","2026-07-16T07:56:58.476013Z"
133,"1","1","0.75","2026-07-15T12:13:52.326350Z",267,33.968,"	 ""predict how far they sit away from minority group members during intergroup interactions""为中性报告偏见的预测效度","Moreover, Boroditsky (2000) empirically demonstrated that individuals’ understanding of time (abstract concept) is shaped by a metaphorical mapping that relies on spatial tropes (concrete metaphor).","T0191","2026-07-16T07:57:24.368460Z"
134,"1","1","0.5","2026-07-15T12:14:02.880202Z",268,9.708,"	 ""participants infer their likely placement in the distribution from their placement on the scale""为中性报告量表使用的推理逻辑","Task switching due to repair activities (e.g., trying to re-connect to the VC system, changing of window size or camera angle) create further mental load [102,103] that can contribute to fatigue, can also negatively impact the person’s impression.","T0192","2026-07-15T12:14:02.880231Z"
135,"1","1","1","2026-07-15T12:14:10.071002Z",269,40.400000000000006,"	 介绍实验资产市场的设计细节，未转述研究结论","Previous work on the construct validity of the AMP has thus done much to establish that the responses it measures vis-à-vis the primes are unintentional (Gawronski & Ye, 2014, 2015; Payne et al., 2008; Payne et al., 2013).","T0193","2026-07-16T07:58:17.120499Z"
136,"1","1","1","2026-07-15T12:14:16.724137Z",270,30.926000000000002,"	 同T0090/T021，说明控制变量的必要性，非转述研究结论","The study demonstrated that even though the local details were poorly represented and identified at chance levels, the pooling of local features to obtain statistical information could be achieved, resulting in better performance (Alvarez & Oliva, 2008).","T0194","2026-07-16T07:58:43.039429Z"
137,"1","1","1","2026-07-15T12:14:28.213418Z",271,25.394000000000002,"	 ""accounts for the bulk of variance in face impressions...portends a variety of downstream social consequences""为肯定语气","Kill-joy thinking correlates with reductions in well-being (Schwartz et al. 2002; Larsen and McKibban 2008; Polman 2010).","T0195","2026-07-16T07:59:00.945632Z"
138,"1","1","1","2026-07-15T12:14:42.315167Z",272,42.483000000000004,"	 ""has been empirically supported""为中性报告隐喻单向性的证据","In fact, Storm et al. (2008) found that forgetting can be repeatedly induced and eliminated with successive retrieval practice and reexposure trials and that reexposure led to larger increments in the recall of Rp items than of Nrp items.","T0196","2026-07-16T07:59:33.270747Z"
139,"1","1","1","2026-07-15T12:14:50.850939Z",273,20.633000000000003,"	 ""significantly affects behavior in the repeated prisoner’s dilemma games""为中性报告愤怒对重复囚徒困境行为的影响","As a result, responses in the trust game might map better onto explicit evaluations given their similarity in structure and processing characteristics (Payne et al., 2008).","T0197","2026-07-16T07:59:48.263880Z"
140,"1","1","0.5","2026-07-15T12:15:00.097522Z",274,7.806,"	 ""Whites experience stereotype threat due to the fear of confirming the negative stereotype""为中性报告种族间互动中刻板印象威胁的触发机制","Soto et al. (2008) found that personality questionnaires may be challenging to comprehend for youths and therefore demonstrate problematic psychometric properties.","T0198","2026-07-15T12:15:00.097539Z"
141,"1","1","0.75","2026-07-15T12:15:08.873589Z",275,27.355999999999998,"	 同T0094/T0122，中性报告老化回忆的细节丢失特征","For example, Fischer et al. (2008) show that individuals with depleted self-regulatory resources engage in more confirmatory information processing, or preferencing information supporting pre-existing views, than non-depleted individuals.","T0199","2026-07-16T08:00:26.141882Z"
142,"1","1","0.75","2026-07-15T12:15:15.712922Z",276,26.413,"	 ""have been found to be a predictor in processing for both healthy and aphasic individuals""为中性报告语义联想的加工预测作用","A further twist to this story is that the list-strength effect has been observed only with spaced repetitions (Malmberg & Shiffrin, 2005; Sahakyan et al., 2008).","T0200","2026-07-16T08:00:47.904081Z"
143,"1","0","","2026-07-15T12:15:24.350513Z",277,34.854,"	 ""a retrocue providing valid information...led to faster and more accurate responses than uninformative neutral cue trials""为中性报告回溯线索的注意准备优势","Since n m is the inverse of market tightness, workers are offered almost the entire match surplus when market tightness becomes very high, but would be offered nothing when market tightness is very low if it were not for the second expression in equation (17).","T0201","2026-07-16T08:01:15.819635Z"
144,"1","1","1","2026-07-15T12:15:33.006487Z",278,36.013999999999996,"	 ""demonstrate that creating a deep sense of common identity can motivate people to exert more effort""为肯定语气",", 2002), and response latency is longer at the beginning of groups (Farrell, 2008; Maybery et al., 2002).","T0202","2026-07-16T08:01:47.003456Z"
145,"1","1","0.5","2026-07-15T12:15:42.250350Z",279,35.452,"	 介绍人格稳定性的研究方法，未转述具体研究结论","2,9 In the domain of medical image perception, global visual processing is thought to enable radiologists to sense the possible abnormality in medical images such as mammograms before localizing the focal signs of the abnormality (e.g., malignant lesions).","T0203","2026-07-16T08:02:15.020487Z"
146,"1","1","0.5","2026-07-15T12:15:52.897206Z",280,9.093,"	 ""mainly been found in samples with little education and in children or adolescents""为中性报告人格测量偏差的适用人群特征","One explanation is that ‘dual learning’ of both the correct responses and errors may occur in Hebb repetition tasks (Couture et al. (2008).","T0204","2026-07-15T12:15:52.897224Z"
147,"1","1","1","2026-07-15T12:16:03.867661Z",281,32.391000000000005,"	 ""people tend to be last-place averse, meaning teachers and administrators...may put increased effort into avoiding being categorized as failing""为中性报告最后一名厌恶的教育场景行为后果","This is comparable to Kessler and Roth (2012) where 36 percent register as a donor in the baseline treatment and 74 percent in the priority treatment.","T0205","2026-07-16T08:03:02.031664Z"
148,"1","0","","2026-07-15T12:16:11.185452Z",282,35.461,"	 ""all six bivariate interactions among the cues were unreliable and small in magnitude""为中性报告线索交互效应的零结果","Richeson and Trawalter (2008) examined visual attention to Black faces with either happy or neutral expressions among White people varying in their level of external motivation to respond without prejudice.","T0206","2026-07-16T08:03:32.572456Z"
149,"1","1","0.5","2026-07-15T12:16:20.590752Z",283,8.368,"	 ""corresponds with recent descriptions of a prototypical expression of pride that includes a ‘‘small smile’’""为中性报告骄傲表情的原型特征","Executives in the moral cleansing mode tend to direct their attention toward the interests and welfare of those who were harmed by their excessive pay (e.g., employees, shareholders, and society in general) (Carnevale & Gangloff, 2023; Shnabel & Nadler, 2008).","T0207","2026-07-15T12:16:20.590778Z"
150,"1","1","0.5","2026-07-15T12:16:27.623730Z",284,6.356,"	 ""NS is associated with impulsivity...HA reflects introversion and inhibition""为中性报告气质维度的核心特征","In particular, hand reaching or mouse cursor trajectories can expose the degree of attraction towards an option which was not eventually chosen, or vacillation experienced prior to making the final decision (Freeman et al., 2011; McKinstry et al., 2008; Resulaj et al., 2009; Spivey & Dale, 2006).","T0208","2026-07-15T12:16:27.623741Z"
151,"1","1","0.5","2026-07-15T12:16:44.242794Z",285,28.317,"	  ""to emphasize their professional identity contributed to coping with their sense of ambivalence""为中性报告职业认同的冲突应对作用","On the other hand, as graduation drew even nearer, all participants may have been similarly and increasingly struck by the powerful cues that accompany the end of a college career, such as picking up a cap and gown and taking final exams (Ersner-Hershfield et al., 2008).","T0209","2026-07-15T12:17:27.623146Z"
152,"1","1","0.5","2026-07-15T12:17:37.473135Z",286,103.172,"	 ""developed a reasoning theory suggesting that reasoning is a decision making operation""为谨慎暗示，转述Tversky和Kahneman的推理理论",", 2009); learning goals tend to make people partner-focused, which attenuates identity threat (Goff et al., 2008) and corresponds to increased positive other directed actions (Vorauer, Gagnon, & Sasaki, 2009), whereas performance goals tend to produce self-focus, which exacerbates identity threat and leads to more negative exchanges (Goff et al.","T0210","2026-07-16T08:06:39.754086Z"
153,"1","1","0.5","2026-07-15T12:17:59.373489Z",287,20.776,"	 ""found smaller IPL indices in participants who reported a high level of effort to avoid racial bias""为中性报告种族偏见调控的神经指标结果","Moreover, the discrete-ﬂow model is challenged by evidence that suggests that context pictures yield phonological facilitation effects on naming target pictures (Morsella & Miozzo, 2002; Navarette & Costa, 2005; Roelofs, 2008a).","T0211","2026-07-15T12:17:59.373500Z"
154,"1","1","1","2026-07-15T12:18:06.446797Z",288,29.229,"	 ""found that ingesting a glucose solution replenished selfcontrol capacity""为肯定语气","As general action and inaction goals can be satisfied by a wide variety of means, selecting specific means is the hallmark of general goals (see Albarracı́n et al., 2008).","T0212","2026-07-16T08:07:23.442921Z"
155,"1","0","","2026-07-15T12:18:19.048425Z",289,27.724,"	 ""provided the first empirical evidence of the efficacy of EEs in figural depth perception""为中性报告主观轮廓的深度知觉有效性证据","The priming effect was not statistically significant and in the opposite direction of the effect observed in the original study, t(154) 0.36, p .72 (Table 1, Figure 3).","T0213","2026-07-16T08:07:40.849339Z"
156,"1","0","","2026-07-15T12:18:26.362971Z",290,33.272,"	 ""forgiveness is more likely to be offered if the victim is able to empathize with the transgressor""为中性报告共情对宽恕的预测作用","Specifically, Experiment 1 showed that exposure to the word “meeting” in red (vs. black) font led to higher levels of arousal, which in turn reduced perceived temporal distance, aligning with the time-moving perspective whereby the event had been moved earlier to next Monday .","T0214","2026-07-16T08:08:08.803538Z"
157,"1","1","0.5","2026-07-15T12:18:36.116124Z",291,8.525,"	 ""higher perceived similarity of transgression causes higher tendency to understand and forgive""为中性报告冒犯相似性的宽恕促进效应","(*+0*)$%*,)4#'-.*)1*4&+)4$;/*44*) la fluence peut être intégrée et traitée par le système indépendamment de la manière avec laquelle elle est générée (Alter & Oppenheimer, 2009).","T0215","2026-07-15T12:18:36.116176Z"
158,"1","1","0.5","2026-07-15T12:18:43.593382Z",292,6.166,"	 ""Much research indicates that individuals’ default tendency is to activate a pre-existing attitude""为中性报告大量研究的共识结论","Accordingly, we assume that intention deactivation failures are a relatively direct indication of how individuals balance the trade-off between monitoring and shielding depending on the current task context (Goschke & Dreisbach, 2008).","T0216","2026-07-15T12:18:43.593398Z"
159,"1","1","1","2026-07-15T12:18:55.760325Z",293,28.904,"	 ""poor source memory can lead to increased interference in working memory...false recognition""为中性报告来源记忆不良的系列认知后果","By having gender bias individuals make two consecutive hiring decisions, Monin and Miller ( 2001 ) found that the first decision affects the second one and that if an individual chooses a male the first time, they prefer to choose a female when making the second decision.","T0217","2026-07-16T08:09:14.765108Z"
160,"1","1","0.5","2026-07-15T12:19:02.943409Z",294,6.464,"	 同T0108/T0107，中性报告声誉信息对欺诈行为的威慑效应","Relatedly, if a buyer expects a trade to go through, her willingness to pay for the good may increase (Ericson and Fuster, 2011).","T0218","2026-07-15T12:19:02.943421Z"
161,"1","1","1","2026-07-15T12:19:11.966165Z",295,30.889,"""the dualtask demands impaired individuation...while it had only negligible effects on ensemble-averaging""为肯定语气","Interestingly, these effects are not limited to humans [14–16], they increase after lesion of the medial orbitofrontal cortex in macaques [17], and they can be mitigated by improving self-control or increasing blood glucose [18].","T0219","2026-07-16T08:10:07.384886Z"
162,"1","1","0.5","2026-07-15T12:19:18.094808Z",296,20.747,"	 ""report that participants who are given high anchors provide higher estimates than those who are given low anchors""为肯定语气，锚定效应的经典结果","Based on that model, Ericson and Fuster (2011) [33] point out that that people seem to be loss averse around their expected outcomes, and that “expectation-based” loss aversion could compel agents to react to otherwise neutral actions.","T0220","2026-07-16T08:10:25.743556Z"
163,"1","1","0.75","2026-07-15T12:19:28.386659Z",297,23.969,"	 ""supported this connection between expectancy strength and the occurrence of inconsistency effects""为中性报告预期强度与不一致效应的关联","Past studies have shown that several interventions are effective in reducing intergroup biases, such as self-affirmation (Čehajić-Clancy et al., 2011), secure attachment (Saleem et al., 2015), and cognitive dissonance (Exline et al., 2008).","T0221","2026-07-16T08:10:44.336517Z"
164,"1","1","0.5","2026-07-15T12:19:41.007431Z",298,11.519,"	 ""individuals sometimes have negative attitudes toward activities associated with the opposite sex""为中性报告性别态度的刻板特征","Instead, it has been suggested that mechanisms related to monitoring and goal maintenance might underpin the bilinguals’ superior performance in attentional tasks (Colzato et al., 2008; Costa et al., 2009).","T0222","2026-07-15T12:19:41.007447Z"
165,"1","1","0.5","2026-07-15T12:19:51.639371Z",299,6.225,"	 ""people are more forgiving toward others who have harmed them if they see themselves as capable of committing a similar offense""为中性报告相似性的宽恕效应","Evidence of a 'pull' from competing response alternatives during a reaching task (McKinstry et al., 2008) provides further indication that decision making might not be its own a single, clear-cut phase, but operates, rather, in continuity with planning and execution.","T0223","2026-07-15T12:19:51.639389Z"
166,"1","1","0.75","2026-07-15T12:19:59.189698Z",300,6.505,"	 ""replicate the findings of Schwarz et al. (1985) that response scales are perceived as informative""为肯定语气","This theory is empirically supported by the work of Boroditsky (2000) who showed that people employ spatial metaphors to represent time both cognitively and linguistically, but not the other way around.","T0224","2026-07-15T12:19:59.189716Z"
167,"1","1","0.5","2026-07-15T12:20:08.113714Z",301,30.581,"""found that change detection performance declined as the number of pure tones...increased""为肯定语气","However, judgments may be formed not only on the basis of content information, but also on the basis of the ease or difficulty associated with the retrieval of information from memory (ease-of-retrieval; see Schwarz, 1998, 2004; Schwarz & Clore, 2007; Tversky & Kahneman, 1973).","T0225","2026-07-16T08:12:48.644206Z"
168,"1","1","0.5","2026-07-15T12:20:15.925974Z",302,6.85,"	 ""these effects...create a frame of mind that carries over to issues irrelevant to one’s immediate goal concern""为中性报告目标启动的溢出效应","A related explanation was proposed by Asch (1948): Based on the findings of Lorge and Curtiss (1936), Asch argued that the perceived prestige of authors plays a role in how statements are assessed.","T0226","2026-07-15T12:20:15.926008Z"
169,"1","1","1","2026-07-15T12:20:34.563963Z",303,29.951,"	 ""find that the combination of consumer choice, endogenous price-setting and public reporting...stimulated price competition and lowered market prices""为肯定语气","(1988), mispricing is caused by subjects’ confusion about the declining fundamental value of the asset (Huber and Kirchler, 2012; Kirchler et al., 2012).","T0227","2026-07-16T08:13:24.517230Z"
170,"1","1","1","2026-07-15T12:20:39.931417Z",304,22.548000000000002,"	 ""the phonological effect of context pictures in picture naming was present across the RT distribution""为中性报告语境图片音韵效应的全反应时分布特征","Conversely, upward counterfactual thoughts reduce persistence and effort when they serve to excuse failure (McCrea, 2008).","T0228","2026-07-16T08:13:43.834344Z"
171,"1","1","0.75","2026-07-15T12:20:49.232406Z",305,45.328,"	 ""the strong positive link between empathic perspective-taking and forgiveness""为中性报告共情视角采择与宽恕的稳定关联","We also replicated the typical transposition gradients and were able to analyse response latencies, the latter being characterised by a shape similar to what is usually reported in the verbal domain (Hurlstone et al., 2014; Lewandowsky & Farrell, 2008).","T0229","2026-07-16T08:14:24.212883Z"
172,"1","1","1","2026-07-15T12:20:56.344210Z",306,35.317,"	 ""Measures typically are not “process pure”, but rather capture multiple ways of combining, weighting, and transposing information""为中性报告心理测量的非纯净性特征","In the behavioral studies (Mirman, 2011; Mirman & Magnuson, 2008), the term many meant a quite different number for near and distant neighbors: For near neighbors, it was around four, but for distant neighbors it was over 200.","T0230","2026-07-16T08:14:54.630884Z"
173,"1","1","1","2026-07-15T12:21:06.336426Z",307,35.732,"	 ""the averaging gains due to error cancelation are likely to be larger for real crowds than for simulated “crowds within”""为中性报告真实群体与内部群体的智慧差异","Poignancy is a mixed affective state that is often labeled as being “moved” or “touched” (Zickfeld et al., 2019) and involves the feeling of bittersweet mixed affect that arises upon the recognition that a meaningful experience is ending or has ended (Ersner-Hershfield et al., 2008).","T0231","2026-07-16T08:15:22.490863Z"
174,"1","1","1","2026-07-15T12:21:13.916115Z",308,23.751,"""they remain highly accessible at the subconscious level, which automatically triggers a variety of symbolic defenses including relational strivings""为中性报告死亡提醒的无意识防御机制","It is well known that information asymmetries present in credence goods markets lead to inefficiencies (Dulleck et al., 2011).","T0232","2026-07-16T08:15:40.498402Z"
175,"1","1","0.75","2026-07-15T12:21:22.869136Z",309,32.168,"	 同T0127/T0128，中性报告决策偏差的典型特征","Cacioppo et al. (1983) have shown that those with higher need for cognition put more cognitive effort into tasks and, as a result, are better able to focus their attention on the most relevant information.","T0233","2026-07-16T08:16:05.446815Z"
176,"1","1","0.5","2026-07-15T12:21:30.628819Z",310,55.71,"	 ""she can very well change his beliefs and perceptions""为中性报告委托人信念传递的可能性","Additionally, interventions that restore depleted resources also improve System 2 processing (Masicampo & Baumeister, 2008), which suggests that caffeine may bolster executive control via increased System 2 processing.","T0234","2026-07-16T08:17:14.488828Z"
177,"1","1","0.75","2026-07-15T12:21:42.505416Z",311,42.385999999999996,"	 ""the less likely people may be to stray from the “safety” of the normative option""为谨慎暗示，转述决策重要性对规范选项选择的促进作用","Kuziemko et al. (2014) provide survey evidence that low (but above minimum) wage workers are more likely to oppose minimum wage increases.","T0235","2026-07-16T08:17:51.082845Z"
178,"1","1","0.75","2026-07-15T12:21:50.304007Z",312,20.447000000000003,"	 ""task demands and the units over which learning operates affects performance""为中性报告学习任务绩效的影响因素","And, De Fruyt had shown that novelty seeking is strongly associated with extraversion (De Fruyt et al., 2000), so that the results of both studies are in line.","T0236","2026-07-16T08:18:11.638057Z"
179,"1","1","1","2026-07-15T12:21:58.104326Z",313,25.349,"	 ""the impact of exchange rate appreciation on prices is significantly different from the impact of depreciation""为肯定语气","The finding is that when people estimate a number after being given another number, their estimates are overly close to the first number (Jacowitz & Kahneman, 1995).","T0237","2026-07-16T08:18:31.205120Z"
180,"1","1","0.5","2026-07-15T12:22:06.878990Z",314,7.938,"	 ""judgments of leadership potential are related to dominance""为中性报告领导力判断与支配性的稳定关联","Recent research by Henderson, de Liver, and Gollwitzer (2008) suggests that the beneficial effects of the implemental mindset on task performance might also be mediated by changes in respective attitude strength.","T0238","2026-07-15T12:22:06.879017Z"
181,"1","1","0.75","2026-07-15T12:22:17.421263Z",315,30.266,"	 ""some studies did not find initial attitudes to play any role...whereas other studies yielded seemingly opposite results""为中性报告道德许可效应的异质性结果","Prior research has shown that individuals readily recognize, identify, and distinguish such an expression of pride as a signal of social superiority (e.g., Cheng, 2013; Lang & Crusius, 2015; McFerran, Aquino, & Tracey, 2014; Tracey & Robins, 2008).","T0239","2026-07-16T08:19:13.411700Z"
182,"1","1","0.5","2026-07-15T12:22:24.764256Z",316,28.978,"	 介绍理性预期假设的局限性，非具体经验研究结论","A conceptual metaphor mapping is typically unidirectional [40] and moves from a concrete or physical source to a more abstract target [9,24,40] (Fig.","T0240","2026-07-16T08:19:36.998009Z"
183,"1","1","0.5","2026-07-15T12:22:33.509083Z",317,7.727,"	 同T0130/T0117，中性报告审慎思维对判断决策的差异影响","This finding was surprising as it has been shown that interleaving of trials can facilitate learning versus blocking of trials in many different types of category learning (see Rohrer, 2012 for a review) but also in perceptual learning (Mitchell et al., 2008; Wang and Mitchell, 2011).","T0241","2026-07-15T12:22:33.509101Z"
184,"1","1","1","2026-07-15T12:22:46.252005Z",318,41.378,"	 ""higher levels of intrinsic motivation led to lower expression of prejudice""为中性报告内在动机与偏见的负向关联","Both CRT and Whiteness analyses signal the centrality of race as a constant motive by which numerous practices, polices, and legislation have been, and continue to be created, presented, and set forth.","T0242","2026-07-16T08:20:27.462260Z"
185,"1","1","1","2026-07-15T12:23:00.028452Z",319,28.306,"","According to the literature, the abstract concept of time is expressed in terms of a more concrete domain as space, assuming a metaphorical mapping view (Boroditsky, 2000; Lakoff & Johnson, 2003).","T0243","2026-07-16T08:20:48.029700Z"
186,"1","1","0.5","2026-07-15T12:23:07.475438Z",320,6.554,"	 ""while there may be facilitating conditions that improve its effectiveness, contact basically works""为中性报告群际接触假说的核心结论","The ACC appears to be involved in monitoring conflicts between intended and actual responses (Inzlicht & Gutsell, 2007).","T0244","2026-07-15T12:23:07.475456Z"
187,"1","1","1","2026-07-15T12:23:19.662659Z",321,33.997,"实验设计描述（牛奶摄入量与言语学习的关系），无明确研究结论转述","Physical temperature has also been found to influence trust behavior in an economic trust game (Kang et al., 2011), and as mentioned above, focusing on a target persons’ psychological warmth increases estimates of ambient room temperature (Szymkow et al., 2013).","T0245","2026-07-16T08:21:31.129080Z"
188,"1","1","0.5","2026-07-15T12:23:27.109338Z",322,6.574,"	 ""stereotypes are activated more in threatened than non-threatened individuals, evidence of stereotype activation is suggestive of stereotype threat""为中性报告刻板印象威胁的激活证据","It has been suggested that retrocued items are protected from visual interference (Makovski et al., 2008; Shepardson et al., 2018; Souza et al., 2016) and have a ‘head-start’ preparation for the response probe (Niklaus et al., 2019; Shepardson et al., 2018; Souza et al., 2016).","T0246","2026-07-15T12:23:27.109352Z"
189,"1","1","0.5","2026-07-15T12:23:35.595262Z",323,27.129,"	 ""'liability' is a quite robust institution in markets for credence goods""为肯定语气","For example, time is often conceptualised in terms of space, with the future ahead and the past behind us; this is why we can say that a deadline is approaching (Boroditsky, 2000).","T0247","2026-07-16T08:22:13.247632Z"
190,"1","1","0.75","2026-07-15T12:23:43.565558Z",324,30.324,"	 ""anger promotes aggressive behavior, it is a costly strategy...risks backfiring""为中性报告愤怒的社会功能代价","We also predicted that older adults would rate their future simulations as more emotionally arousing than younger adults, which has been found previously (e.g. Addis et al., 2008; Addis et al., 2010; Addis, Roberts, & Schacter, 2011).","T0248","2026-07-16T08:22:37.616831Z"
191,"1","1","0.5","2026-07-15T12:23:50.839937Z",325,37.576,"生理指标结果描述（色氨酸水平变化），无引用研究结论","For instance, participants may be retrieving the response that was most frequently associated with the irrelevant dimension (i.e., the flanking arrows in a flanker task) for a given stimulus in a particular location (cf. Schmidt & Besner, 2008).","T0249","2026-07-16T08:23:09.787066Z"
192,"1","1","0.5","2026-07-15T12:23:58.656671Z",326,33.324,"	 ""had hypothesised that the more people elaborate on their imagined interactions, the more favourable they will be toward the outgroup""为谨慎暗示（假设语气）","For example, simply cueing subjects in an experiment to think ofmoney can lead them to offer less help to others, solicit less help from others, engage in more solitary activities and accept greater inequality (Caruso et al., 2013; Vohs et al., 2006).","T0250","2026-07-16T08:23:37.473960Z"
193,"1","1","0.75","2026-07-15T12:24:08.482830Z",327,34.358000000000004,"	 ""the variance of acquiescence was larger for the younger cohort""为中性报告应答偏差的年龄差异特征","Combining results with Kirchler et al. (2012)(74), this study reveals that both de nitely lived and inde nitely lived markets have price convergences for an asset supported by a buy back value.","T0251","2026-07-16T08:24:04.254515Z"
194,"1","1","0.75","2026-07-15T12:24:20.392817Z",328,40.341,"	 ""modelling AC as a method factor and removing its effects seem to mitigate at least the poor fit to the expected model""为中性报告测量模型修正的效果","One explanation may be found in prior ﬁndings that indicate that when individuals are asked to think about their past selves in an unfavorable light, they attempt to psychologically distance their current selves from their past selves (Ross & Wilson, 2002).","T0252","2026-07-16T08:24:34.278468Z"
195,"1","1","0.75","2026-07-15T12:24:29.440729Z",329,40.056,"同T0138/T0189，中性报告系列回忆的隔离效应","Whereas motivation has been found to draw positive past events psychologically closer (Ross & Wilson, 2002), we find that the opposite occurs for future events.","T0253","2026-07-16T08:25:07.641904Z"
196,"1","1","1","2026-07-15T12:24:41.185153Z",330,44.75,"	 ""these types of questions are reliable measures of cognitive activity and priming an action goal enhances performance on these questions""为中性报告目标启动的测量效度","Therefore, they rely less heavily on ease of processing as a cue to assess future memory performance (cf. Alter & Oppenheimer, 2008).","T0254","2026-07-16T08:25:44.379352Z"
197,"1","1","0.5","2026-07-15T12:24:48.585823Z",331,6.165,"	 ""the level of trust one has for another person is the key determinant of one’s decision to connect with or self-protect""为中性报告信任对人际决策的核心作用","In the last few years, however, change detection research has shown that more changes can be detected when using a partial-report paradigm [12,13,14,15,16,17].","T0255","2026-07-15T12:24:48.585846Z"
198,"1","1","0.5","2026-07-15T12:24:56.182779Z",332,6.406,"""despite differing intercepts, participants tend to exhibit similar slopes across experimental conditions""为中性报告反应时的条件差异特征","For instance, individuals may prefer to experience emotions such as anger or anxiety to enhance their performance in certain tasks [59, 112].","T0256","2026-07-15T12:24:56.182796Z"
199,"1","1","0.75","2026-07-15T12:25:05.040227Z",333,40.803,"	 ""distinguishes individuals who characteristically engage in and enjoy effortful analytical activities from those who do not""为中性报告需要认知的概念界定","Finally, this research (Soto et al. 2008) has shown that there is a high variability in the acquiescent responding among younger study participants.","T0257","2026-07-16T08:26:54.959165Z"
200,"1","1","0.5","2026-07-15T12:25:12.106646Z",334,29.618000000000002,"	 介绍社交媒体态度研究的假设，非引用具体研究结论","Furthermore, these positional representations are assumed to be multidimensional in nature, with separate positional codes representing order over coarser and finer time scales (Brown et al., 2007, 2000; Burgess & Hitch, 1999; Farrell, 2012; Henson, 1998; Lewandowsky & Farrell, 2008).","T0258","2026-07-16T08:27:19.407792Z"
201,"1","1","0.5","2026-07-15T12:25:23.346815Z",335,10.2,"	 ""can increase cognitive depletion, as consumers must integrate heterogeneous information""为中性报告健康决策的认知消耗特征","First, according to the contingency learning account (Schmidt & Besner, 2008), manipulating the levels of proactive control by manipulating the proportion of the congruency conditions results in a contingency learning of specific colour-word associations.","T0259","2026-07-15T12:25:23.346837Z"
202,"1","1","1","2026-07-15T12:25:31.624341Z",336,57.967999999999996,"	 ""message-recipients altered their level of agreement with an opinion, depending on whom they believed the author was""为中性报告作者声望对态度改变的影响","Parental, spousal, romantic, and friendly relationships act as buffering mechanisms against death anxiety (Cox et al., 2008; Florian et al., 2002; Mikulincer et al., 2003), so it is reasonable to assume that the therapeutic dyad also acts as a potential factor in the diminishment of death anxiety.","T0260","2026-07-16T08:28:44.526669Z"
203,"1","1","1","2026-07-15T12:25:38.334574Z",337,27.650999999999996,"	 同T0150/T0225，中性报告情绪互动的互补/互惠效应","In contrast, events are perceived to be temporally proximal when they are concrete (Agerstrom & Bkorklunch, 2009; Kyung et al., 2010); contain information about success (Ross & Wilson, 2002); and are perceived to be more positive in valence (Gebauer et al. 2015).","T0261","2026-07-16T08:29:07.366751Z"
204,"1","1","0.75","2026-07-15T12:25:53.811734Z",338,32.903,"	 ""suggested that language proficiency is positively related to focusing and selective attention""为谨慎暗示，转述语言熟练度与注意的关联","For example, Kuziemko et al. (2014) ﬁnd that a back-of-queue policy produces results akin to having no penalty, but this conclusion assumes no behavioral change.","T0262","2026-07-16T08:29:26.467090Z"
205,"1","1","0.5","2026-07-15T12:26:02.275094Z",339,7.181,"	 ""the specificity and number of internal details for autobiographical memory and EFT decreased with age""为中性报告老化对自传体记忆和未来思维细节的影响","Mere reminders of, or exposure to, money have been found to promote materialism, although some of these results have not been replicated (e.g.,Caruso et al., 2013; Rohrer et al., 2015).","T0263","2026-07-15T12:26:02.275115Z"
206,"1","1","1","2026-07-15T12:26:08.966515Z",340,24.607,"	 ""parties to interpersonal wrongdoing have different needs, and satisfying those needs is an important aspect of promoting reconciliation""为中性报告和解的需求差异理论","This creates the expectation that their treatment is contingent on their URM status (13, 30).","T0264","2026-07-16T08:30:13.259474Z"
207,"1","1","0.75","2026-07-15T12:26:14.523407Z",341,4.896,"	 ""observed that precise price anchors led individuals to overestimate costs of a wide range of products more than rounded anchors""为肯定语气","Similarly, Herrmann et al (2008) find differences in antisocial punishment2 in public goods games across cities.","T0265","2026-07-15T12:26:14.523438Z"
208,"1","1","0.5","2026-07-15T12:26:23.346938Z",342,5.548,"	 ""provides an explanation for a motivated behaviour of very low ranked individuals""为中性报告最后一名厌恶的行为解释","Speaking out may lead to a sense of strength and pride (Aramovich, Lytle, & Skitka, 2010; Morrison & Miller, 2008) but could also arouse fears of isolation or social rejection (Pool, Wood, & Leck, 1998).","T0266","2026-07-15T12:26:23.346959Z"
209,"1","1","1","2026-07-15T12:26:34.067921Z",343,30.735999999999997,"	 ""later familiarity depends on complete input patterns""为中性报告熟悉性的加工基础","These negative expectancies are shared even by low-prejudice individuals (Gaertner & Dovidio, 1986) and predict how far they sit away from minority group members during intergroup interactions (Goff et al., 2008).","T0267","2026-07-16T08:31:14.440588Z"
